RPM, Speed, Water-temp (engine), Air-temp manifold, Batt voltage, Pot, MAP, Lambda, Gear Neautral, Oil-press, Water-temp, Oil-temp
6967;0;83;63;14;2;852;0.105000;255;255;120;115
6685;0;84;63;14;8;781;0.105000;255;255;120;115
6685;0;82;63;14;16;781;0.105000;255;255;120;115
7042;0;82;63;14;16;822;0.104583;255;255;120;115
7346;0;89;63;14;27;993;0.105000;255;255;120;115
7346;0;89;63;14;27;993;0.105000;254;255;120;115
7081;0;84;63;14;28;1034;0.105417;255;255;120;115
7081;0;84;63;14;30;1034;0.105417;255;255;120;115
7183;0;84;63;14;30;1095;0.105417;255;255;120;115
7346;0;85;63;14;34;1149;0.105833;255;255;120;115
7346;0;85;63;14;34;1149;0.105833;255;255;120;115
7398;0;89;63;14;27;1091;0.105833;255;255;120;115
7398;0;89;63;14;27;1091;0.105833;255;255;120;115
7305;0;87;63;14;26;1055;0.105417;255;255;120;115
7305;0;83;63;14;26;1044;0.105417;255;255;120;115
7305;0;83;63;14;26;1044;0.105417;255;255;120;115
7388;0;84;63;14;34;1108;0.105417;255;255;120;115
7388;0;84;63;14;34;1108;0.105417;255;255;120;115
7367;0;85;63;14;36;1158;0.105417;255;255;120;115
7435;0;85;63;14;37;1170;0.105000;255;255;120;115
7435;0;85;63;14;37;1170;0.105000;255;255;120;115
7183;0;84;63;14;4;957;0.105417;255;255;120;115
6519;0;82;63;14;0;750;0.105417;255;255;120;115
6519;0;82;63;14;0;750;0.105000;255;255;120;115
6423;0;82;63;14;0;687;0.105000;255;254;120;115
6423;0;82;63;14;0;687;0.105000;247;255;120;115
6239;0;82;63;14;0;651;0.104167;255;255;120;115
6291;0;83;63;14;5;648;0.104583;255;255;120;115
6291;0;83;63;14;5;648;0.104583;255;255;120;115
6495;0;82;63;14;28;876;0.104583;255;255;120;115
6495;0;82;63;14;28;876;0.104583;255;255;120;115
6479;0;89;63;14;33;1091;0.105000;255;255;120;115
6447;0;85;63;14;45;1218;0.105417;255;255;120;115
6447;0;85;63;14;45;1218;0.105417;254;255;120;115
6780;0;90;63;14;46;1318;0.105417;255;255;120;115
6780;0;90;63;14;46;1318;0.105417;255;255;120;115
6423;0;84;63;14;6;1053;0.105417;255;255;120;115
6150;0;83;63;14;0;799;0.105417;255;255;118;115
6150;0;83;63;14;0;799;0.105417;255;255;120;115
6208;0;82;63;14;0;724;0.104583;255;255;118;115
6208;0;82;63;14;0;724;0.104583;255;255;120;115
6261;0;82;63;14;1;681;0.104167;255;255;118;115
6685;0;83;63;14;42;987;0.104167;255;255;118;115
6685;0;83;63;14;42;987;0.104167;255;255;120;115
6284;0;90;63;14;11;1203;0.105000;255;255;120;115
5513;0;85;63;14;0;1203;0.105000;255;255;120;115
5513;0;85;63;14;0;873;0.105417;255;255;118;115
5196;0;82;63;14;0;775;0.105000;255;255;120;115
5196;0;82;63;14;0;775;0.105000;255;255;118;115
4788;0;82;63;14;0;770;0.105000;255;255;118;115
3746;0;82;63;14;0;792;0.105000;255;255;118;115
3746;0;82;63;14;0;792;0.105000;255;255;118;115
3425;0;81;63;14;0;849;0.104583;255;255;118;115
3425;0;81;63;14;0;849;0.104583;255;255;118;113
3790;0;85;63;14;0;873;0.104583;255;255;118;113
4752;0;82;63;14;0;850;0.105417;255;255;118;115
4752;0;82;63;14;0;850;0.105417;255;255;120;115
4958;0;82;63;14;0;803;0.105417;255;255;118;113
4958;0;82;63;14;0;803;0.105417;255;255;118;113
4744;0;82;63;14;0;789;0.105417;254;255;118;113
4446;0;83;63;14;0;799;0.105000;255;255;118;113
4446;0;83;63;14;0;799;0.105000;255;255;118;113
4096;0;82;63;14;0;819;0.104583;255;255;118;113
4096;0;82;63;14;0;819;0.104583;255;255;118;113
4118;0;82;63;14;0;842;0.104583;255;255;118;113
4503;0;83;63;14;0;834;0.104583;255;255;118;113
4503;0;83;63;14;0;834;0.104583;255;255;118;113
4378;0;82;63;14;1;831;0.105417;255;255;118;113
4378;0;86;63;14;10;831;0.105417;255;255;118;113
4191;0;86;63;14;10;916;0.105417;255;255;118;113
4316;0;82;63;14;16;1001;0.105417;255;255;118;113
4316;0;82;63;14;16;1001;0.105417;255;255;118;113
4423;0;87;63;14;15;1024;0.105833;255;255;118;113
4378;0;82;63;14;14;1020;0.105833;255;255;118;113
4378;0;82;63;14;14;1020;0.105833;255;255;118;113
4492;0;82;63;14;13;1011;0.105833;255;255;118;113
4492;0;82;63;14;13;1011;0.105833;255;255;118;113
4582;0;82;63;14;13;1005;0.105417;255;255;118;113
4582;0;84;63;14;23;1005;0.105417;255;255;118;113
4727;0;84;63;14;23;1061;0.105417;255;255;118;113
4875;0;83;63;14;36;1110;0.105417;255;255;118;113
4875;0;83;63;14;36;1110;0.105417;255;255;118;113
4832;0;84;63;14;38;1217;0.105000;255;255;118;113
5059;0;87;63;14;32;1217;0.105000;255;255;118;113
5059;0;87;63;14;32;1166;0.105000;255;255;118;113
4925;0;82;63;14;35;1176;0.105000;255;255;118;113
4925;0;82;63;14;35;1176;0.105000;255;255;118;113
5439;0;88;63;14;57;1259;0.104583;255;255;118;113
5247;0;84;63;14;71;1259;0.104583;255;255;118;113
5247;0;84;63;14;71;1287;0.105000;255;255;118;113
5084;0;84;63;14;95;1309;0.105417;255;255;118;113
5084;0;83;63;14;95;1309;0.105417;255;255;118;113
5221;0;83;63;14;117;1311;0.105833;255;255;118;113
5405;0;84;63;14;118;1321;0.105417;255;255;118;113
5405;0;84;63;14;118;1321;0.105417;255;255;118;113
5422;0;84;63;14;118;1335;0.105417;255;255;118;113
5422;0;83;63;14;118;1335;0.105417;255;255;118;113
5952;0;83;63;14;119;1374;0.105833;255;255;118;113
5952;0;88;63;14;119;1364;0.105833;255;255;118;113
5952;0;88;63;14;119;1364;0.105833;255;255;118;113
6223;0;84;63;14;119;1405;0.105833;255;255;118;113
6376;0;88;63;14;119;1412;0.105833;255;255;118;113
6376;0;88;63;14;119;1412;0.105833;255;255;118;113
6833;0;84;62;14;120;1454;0.105000;255;255;118;113
6833;0;84;62;14;120;1454;0.105000;255;255;118;113
7042;0;88;62;14;100;1443;0.105000;255;255;118;113
6949;0;89;62;14;23;1443;0.105000;255;255;118;113
6949;0;89;62;14;23;1279;0.104583;255;255;118;113
6702;0;83;62;14;13;973;0.104583;255;255;118;113
6702;0;83;62;14;13;973;0.104583;255;255;118;113
6552;0;83;62;14;0;841;0.105417;255;255;118;113
6552;0;81;62;14;0;841;0.105417;255;254;116;113
6431;0;81;62;14;0;711;0.105000;255;255;116;113
6610;0;85;62;14;2;673;0.104167;255;255;116;113
6610;0;85;62;14;2;673;0.104167;255;255;116;113
7033;0;83;62;14;27;906;0.103750;255;255;116;113
7552;0;85;62;14;58;1217;0.104167;254;255;118;113
7552;0;85;62;14;58;1217;0.104167;255;255;118;113
6851;0;85;62;14;51;1355;0.105833;255;255;116;113
6851;0;85;62;14;51;1355;0.105833;255;255;116;113
7552;0;85;62;14;53;1359;0.105417;255;255;116;113
7531;0;88;62;14;38;1232;0.105833;255;255;116;113
7531;0;88;62;14;38;1232;0.105833;255;255;116;113
7853;0;84;62;14;33;1161;0.105833;255;255;116;113
7853;0;84;62;14;33;1161;0.105833;255;255;116;113
7466;0;83;62;14;16;968;0.105833;255;255;116;113
7455;0;82;62;14;12;871;0.105833;255;255;116;113
7455;0;82;62;14;12;871;0.105833;255;255;116;113
7377;0;81;62;14;10;806;0.105417;255;255;116;113
7552;0;82;62;14;21;806;0.105417;255;255;116;113
7552;0;82;62;14;21;865;0.105417;255;255;116;113
8150;0;85;62;14;34;966;0.105417;255;255;116;113
8150;0;85;62;14;34;966;0.105417;255;255;116;113
7691;0;87;62;14;35;1119;0.105833;255;255;116;113
7691;0;84;62;14;35;1119;0.105833;255;255;116;113
8112;0;84;62;14;36;1118;0.105833;255;255;116;113
8150;0;83;62;14;36;1121;0.105833;255;255;116;113
8150;0;83;62;14;36;1121;0.105833;255;255;116;113
8269;0;88;62;14;33;1098;0.105833;255;255;116;113
8217;0;83;62;14;23;974;0.105833;255;255;116;113
8217;0;83;62;14;23;974;0.105417;255;255;116;113
8099;0;82;62;14;19;870;0.105417;255;255;116;113
8099;0;82;62;14;19;870;0.105417;255;254;116;113
8255;0;85;62;14;18;818;0.105833;255;255;116;113
8217;0;81;62;14;18;800;0.105417;255;255;116;113
8217;0;81;62;14;18;800;0.105417;255;255;116;113
8282;0;81;62;14;19;803;0.105000;255;255;116;113
8282;0;86;62;14;23;803;0.105000;255;255;116;113
8230;0;86;62;14;23;840;0.105000;255;255;116;113
8402;0;82;62;14;26;899;0.105000;255;255;116;113
8402;0;82;62;14;26;899;0.105000;255;255;116;113
8430;0;82;62;14;16;843;0.105000;255;255;116;111
8430;0;82;62;14;16;843;0.105000;255;255;116;111
8458;0;81;62;14;15;765;0.105417;255;255;116;113
8430;0;81;62;14;13;726;0.105833;255;255;116;113
8430;0;81;62;14;13;726;0.105833;255;253;116;111
8486;0;81;62;14;17;741;0.105417;254;255;116;111
8486;0;85;62;14;17;741;0.105417;255;255;116;113
8513;0;85;62;14;21;788;0.105000;255;255;116;113
8626;0;86;62;14;24;827;0.104583;255;255;116;113
8626;0;86;62;14;24;827;0.104583;255;255;116;111
8654;0;81;62;14;23;845;0.105000;255;255;116;111
8728;0;86;62;14;23;845;0.105000;255;255;116;113
8728;0;86;62;14;23;828;0.105417;255;255;116;111
8728;0;81;62;14;21;798;0.105000;255;255;116;113
8728;0;81;62;14;21;798;0.105000;255;255;116;111
8816;0;85;62;14;18;754;0.105000;255;255;116;111
8654;0;81;62;14;13;754;0.105000;255;255;116;113
8654;0;81;62;14;13;684;0.104583;255;255;116;111
8757;0;85;62;14;5;640;0.105000;255;255;116;111
8757;0;85;62;14;5;640;0.105000;255;255;116;111
8513;0;80;62;14;0;525;0.105000;255;255;116;111
8163;0;81;62;14;0;511;0.105000;255;255;116;111
8163;0;81;62;14;0;511;0.105000;255;254;116;111
7853;0;84;62;14;0;522;0.105417;255;255;116;111
7853;0;79;62;14;0;522;0.105417;254;255;116;111
7771;0;79;62;14;0;544;0.105000;255;255;116;111
7477;0;80;62;14;0;555;0.105000;255;255;116;111
7477;0;80;62;14;0;555;0.105000;255;255;116;111
7244;0;79;62;14;0;564;0.105000;254;255;116;111
7244;0;84;62;14;0;564;0.105000;255;255;116;111
6976;0;84;62;14;0;574;0.104583;255;255;116;111
6780;0;84;62;14;0;582;0.104583;255;255;116;111
6780;0;84;62;14;0;582;0.104583;255;255;115;111
6627;0;79;62;14;0;591;0.104167;255;255;115;111
6535;0;80;62;14;0;591;0.104167;253;255;116;111
6535;0;80;62;14;0;593;0.104167;255;255;115;111
6431;0;79;62;14;0;599;0.104167;247;255;115;111
6431;0;79;62;14;0;599;0.104167;255;254;116;111
6322;0;84;62;14;0;604;0.104583;255;255;115;111
6179;0;79;62;14;0;609;0.104583;255;255;116;111
6179;0;79;62;14;0;609;0.104583;255;255;115;111
6029;0;81;62;14;0;609;0.104583;255;255;115;111
6029;0;81;62;14;0;609;0.104583;255;255;115;111
5973;0;79;62;14;0;608;0.105000;255;255;115;111
5973;0;79;62;14;0;608;0.105000;255;255;115;111
5792;0;79;62;14;0;610;0.105000;255;255;115;111
5507;0;80;62;14;0;627;0.105000;255;255;115;111
5507;0;80;62;14;0;627;0.105000;255;255;115;111
5084;0;84;62;14;0;664;0.105000;255;255;115;111
4766;0;84;62;14;0;714;0.104583;255;255;115;111
4766;0;84;62;14;0;714;0.104583;255;255;115;111
4639;0;79;62;14;0;759;0.105000;255;255;115;111
4639;0;80;62;14;0;759;0.105000;255;255;115;111
4431;0;80;62;14;1;786;0.105000;255;255;115;111
4319;0;80;62;14;2;821;0.105000;255;255;115;111
4319;0;80;62;14;2;821;0.105000;255;249;115;111
4507;0;83;62;14;2;840;0.105000;255;255;115;111
4507;0;83;62;14;2;840;0.105000;255;255;115;111
4688;0;80;62;14;5;850;0.105000;255;255;115;111
4879;0;80;62;14;10;890;0.105417;255;255;115;111
4879;0;80;62;14;10;890;0.105417;255;255;115;111
4819;0;80;62;14;16;957;0.105417;255;255;115;111
4870;0;80;62;14;16;957;0.105417;255;255;115;111
4870;0;80;62;14;16;1008;0.105833;255;255;115;111
4642;0;84;62;14;19;1047;0.105833;255;255;115;111
4642;0;84;62;14;19;1047;0.105833;255;255;115;111
5035;0;80;62;14;19;1050;0.105417;255;255;115;111
5035;0;80;62;14;19;1050;0.105417;255;255;115;111
5094;0;82;62;14;20;1047;0.105417;255;255;115;111
5079;0;80;62;14;27;1095;0.105833;255;255;115;111
5079;0;80;62;14;27;1095;0.105833;255;255;115;111
5295;0;83;62;14;31;1145;0.105833;255;255;115;111
5154;0;81;62;14;35;1164;0.105417;255;255;115;111
5154;0;81;62;14;35;1164;0.105417;255;255;115;111
5660;0;81;62;14;46;1251;0.105000;255;255;115;111
5660;0;81;62;14;46;1251;0.105000;255;255;115;111
5754;0;83;62;14;47;1266;0.105417;255;255;115;111
5857;0;81;62;14;49;1288;0.105833;255;255;115;111
5857;0;81;62;14;49;1288;0.105833;255;255;115;111
5838;0;85;62;14;49;1279;0.105833;255;255;115;111
5838;0;85;62;14;49;1279;0.105833;255;255;115;111
5952;0;81;62;14;50;1293;0.105000;255;255;115;111
6216;0;82;62;14;50;1299;0.104583;255;255;115;111
6216;0;82;62;14;50;1299;0.104583;255;255;115;111
6299;0;81;62;14;50;1306;0.104583;255;255;115;111
6299;0;81;62;14;50;1306;0.104583;255;255;115;111
6479;0;85;62;14;39;1271;0.104583;255;255;115;111
6745;0;81;62;14;35;1204;0.104583;255;255;115;111
6745;0;81;62;14;35;1204;0.104583;254;255;115;111
6330;0;80;62;14;0;953;0.105417;255;255;115;111
6330;0;80;62;14;0;953;0.105417;255;255;115;111
5838;0;81;62;14;0;774;0.105417;255;255;115;111
6158;0;79;62;14;0;704;0.104583;255;255;115;111
6158;0;79;62;14;0;704;0.104583;255;255;115;111
6246;0;82;62;14;0;666;0.104167;255;255;115;111
6035;0;79;62;14;0;666;0.104167;255;255;115;111
6035;0;79;62;14;0;645;0.103750;255;255;115;111
5824;0;81;62;14;0;626;0.103750;255;255;115;111
5824;0;81;62;14;0;626;0.103750;255;255;115;111
5672;0;79;62;14;0;624;0.104167;255;255;115;111
5531;0;83;62;14;0;624;0.104167;255;255;115;111
5531;0;83;62;14;0;641;0.104167;255;255;115;111
5340;0;79;62;14;0;661;0.104167;255;255;115;111
5340;0;79;62;14;0;661;0.104167;255;255;115;111
5221;0;79;62;14;0;683;0.104167;255;255;115;111
5221;0;79;62;14;0;683;0.104167;255;255;115;111
5150;0;79;62;14;0;708;0.104583;255;255;115;111
5069;0;79;62;14;0;728;0.104583;255;253;115;111
5069;0;79;62;14;0;728;0.104583;255;255;115;111
5039;0;80;62;14;0;741;0.104583;255;255;115;111
4902;0;79;62;14;0;759;0.105000;255;255;115;111
4902;0;79;62;14;0;759;0.105000;255;255;115;111
4823;0;79;62;14;0;768;0.105000;255;255;115;111
4823;0;79;62;14;1;768;0.105000;255;255;115;111
4991;0;79;62;14;1;782;0.105000;255;255;115;111
4797;0;79;62;14;2;801;0.105000;255;254;115;111
4797;0;79;62;14;2;801;0.104583;255;255;115;111
4719;0;83;62;14;3;822;0.104583;255;255;115;111
4727;0;79;62;14;3;822;0.104583;255;255;115;110
4727;0;79;62;14;3;836;0.104583;255;255;115;111
4739;0;83;62;14;3;842;0.105000;255;255;115;111
4739;0;83;62;14;3;842;0.105000;255;255;115;111
4810;0;79;62;14;3;842;0.105417;255;255;115;111
4719;0;83;62;14;2;834;0.105417;255;255;115;111
4719;0;83;62;14;2;834;0.105417;255;255;113;111
4472;0;79;62;14;2;838;0.105417;255;255;113;110
4472;0;79;62;14;2;838;0.105417;255;255;113;111
4453;0;79;62;14;3;857;0.105417;255;255;113;110
4453;0;79;62;14;3;857;0.105417;249;255;113;110
4688;0;83;62;14;4;867;0.105417;255;255;113;111
4499;0;79;62;14;7;885;0.105417;255;255;115;111
4499;0;79;62;14;7;885;0.105417;255;255;115;111
4582;0;82;62;14;7;909;0.105833;255;255;113;110
4582;0;79;62;14;8;909;0.105833;255;255;113;110
4389;0;79;62;14;8;933;0.105833;254;255;113;111
4427;0;84;62;14;12;962;0.105833;255;255;113;110
4427;0;84;62;14;12;962;0.105833;255;255;113;110
5175;0;79;62;14;17;983;0.105833;255;255;113;110
4749;0;80;62;14;16;983;0.105833;255;255;113;110
4749;0;80;62;14;16;1006;0.105833;255;255;113;111
4487;0;80;62;14;12;999;0.105833;255;255;113;111
4487;0;80;62;14;12;999;0.105833;255;255;113;110
4651;0;79;62;14;12;989;0.105833;255;255;113;110
4446;0;84;62;14;12;973;0.105833;255;255;113;110
4446;0;84;62;14;12;973;0.105833;255;255;113;110
4431;0;80;62;14;14;996;0.105833;255;255;113;110
4431;0;80;62;14;14;996;0.105833;255;255;113;110
4408;0;80;62;14;7;963;0.105833;255;255;113;110
4555;0;79;62;14;17;1001;0.105000;255;255;113;110
4555;0;79;62;14;17;1001;0.105000;255;255;113;110
4298;0;84;62;14;29;1068;0.105833;255;255;113;110
4298;0;84;62;14;29;1068;0.105833;255;255;113;110
4364;0;80;62;14;35;1146;0.105417;255;255;113;110
4574;0;81;62;14;42;1192;0.105000;255;255;113;110
4574;0;81;62;14;42;1192;0.105000;255;255;113;110
4555;0;83;62;14;44;1210;0.105000;255;255;113;110
4846;0;81;62;14;54;1210;0.105000;255;255;113;110
4846;0;81;62;14;54;1236;0.105000;255;255;113;110
4907;0;85;62;14;55;1249;0.104583;255;255;113;110
4907;0;85;62;14;55;1249;0.104583;255;255;113;110
5069;0;81;61;14;57;1267;0.104583;255;255;113;110
5307;0;82;61;14;41;1254;0.104583;255;255;113;110
5307;0;82;61;14;41;1254;0.104583;249;255;113;110
5285;0;80;61;14;23;1125;0.105000;255;255;113;110
5285;0;80;61;14;23;1125;0.105000;255;255;113;110
5590;0;81;61;14;24;1093;0.105417;255;255;113;110
5654;0;81;61;14;16;1024;0.105417;255;255;113;110
5654;0;81;61;14;16;1024;0.105417;252;255;113;110
5554;0;80;61;14;16;989;0.106250;255;255;113;110
5554;0;80;61;14;16;989;0.106250;255;255;113;110
5703;0;84;62;14;14;972;0.106250;255;255;113;110
5461;0;80;61;14;6;885;0.105833;255;255;113;110
5461;0;80;61;14;6;885;0.105833;255;255;113;110
5560;0;81;61;14;13;885;0.105833;255;255;113;110
5560;0;81;61;14;13;885;0.105833;255;255;113;110
6029;0;80;61;14;21;960;0.105000;255;255;113;110
5578;0;83;61;14;23;1027;0.105833;255;255;113;110
5578;0;83;61;14;23;1027;0.105833;255;255;113;110
6021;0;80;61;14;28;1089;0.105833;255;255;113;110
5824;0;81;61;14;22;1089;0.105833;255;255;113;110
5824;0;81;61;14;22;1082;0.105833;255;255;113;110
6043;0;80;61;14;16;1023;0.105833;255;255;113;110
6043;0;80;61;14;16;1023;0.105833;255;255;113;110
5933;0;80;61;14;11;906;0.105833;255;255;113;110
5933;0;80;61;14;15;906;0.105833;255;255;113;110
6071;0;80;61;14;15;892;0.105833;255;255;113;110
6035;0;80;61;14;18;931;0.105417;255;255;113;110
6035;0;80;61;14;18;931;0.105417;255;255;113;110
5987;0;80;61;14;20;973;0.105833;255;255;113;110
6049;0;80;61;14;21;995;0.105833;255;255;113;110
6049;0;80;61;14;21;995;0.105833;255;255;113;110
6194;0;85;61;14;22;1014;0.105833;255;255;113;110
6194;0;85;61;14;22;1014;0.105833;255;255;113;110
6187;0;81;61;14;28;1067;0.105833;255;255;113;110
6627;0;81;61;14;44;1212;0.105833;255;255;113;110
6627;0;81;61;14;44;1212;0.105833;255;255;113;110
6568;0;82;61;14;47;1281;0.105833;253;255;113;110
6568;0;82;61;14;47;1281;0.105833;255;255;113;110
6676;0;82;61;14;47;1295;0.105833;255;255;113;110
6676;0;84;61;14;48;1295;0.105833;252;255;113;110
6825;0;84;61;14;48;1299;0.105417;255;254;113;110
6861;0;82;61;14;52;1330;0.105417;255;255;113;110
7033;0;82;61;14;57;1330;0.105417;255;255;113;110
7033;0;82;61;14;57;1362;0.105000;255;255;113;110
7388;0;83;61;14;60;1362;0.105000;255;255;113;110
7388;0;83;61;14;60;1392;0.105000;255;255;113;110
7817;0;85;61;14;60;1397;0.105417;255;255;113;110
7817;0;82;61;14;59;1397;0.105417;255;255;113;110
7793;0;82;61;14;59;1398;0.105417;255;255;113;110
8049;0;83;61;14;56;1380;0.105417;255;255;113;110
8049;0;83;61;14;56;1380;0.105417;255;255;113;110
8295;0;87;61;14;39;1280;0.105000;255;255;113;110
8295;0;87;61;14;39;1280;0.105000;254;255;113;110
8282;0;81;61;14;35;1098;0.105000;255;255;113;110
8458;0;85;61;14;37;1100;0.105417;255;255;113;110
8458;0;85;61;14;37;1100;0.105417;255;255;113;110
