-9.989014,-0.030212,0.481567,0.983276
-2.102051,-0.030212,0.274658,0.675659
-0.185852,-0.030518,-0.081482,-0.076294
-0.390625,-0.029297,-0.158691,-0.237122
-0.103149,-0.028992,0.012207,0.038452
0.220337,-0.029297,0.051880,0.142212
-0.081787,-0.030212,-0.062561,-0.067139
-0.367126,-0.029602,-0.161743,-0.245056
-0.077515,-0.029297,0.018616,0.049744
0.159912,-0.028992,-0.040283,0.004272
-0.127563,-0.030212,-0.115051,-0.144958
-0.430298,-0.029297,-0.166321,-0.263062
-0.126343,-0.028992,0.011902,0.031128
0.224304,-0.029907,0.056763,0.148010
-0.035095,-0.030212,-0.111694,-0.123596
-0.364990,-0.030212,-0.161743,-0.245361
0.007019,-0.029297,-0.034180,-0.012207
0.138855,-0.030212,-0.041504,-0.002136
-0.126343,-0.030518,-0.111694,-0.140076
-1.304565,-0.030212,-0.063477,-0.101929
0.039673,-0.028076,0.035400,0.088806
0.297546,-0.029297,0.051880,0.152893
0.014038,-0.029297,-0.103149,-0.105896
-0.354919,-0.029297,-0.165710,-0.251465
-0.001831,-0.028992,-0.035400,-0.015564
0.132446,-0.029602,-0.039673,-0.000610
-0.449219,-0.030518,-0.082703,-0.151367
-0.102539,-0.030212,0.003662,0.023804
0.543518,-0.029297,0.181885,0.372925
0.267944,-0.029907,-0.075378,-0.028381
-0.502930,-0.029907,-0.275574,-0.426941
-0.341187,-0.029602,-0.035706,-0.069580
0.372925,-0.028992,-0.017395,0.069885
-0.109253,-0.029907,-0.062256,-0.070190
-0.631409,-0.029907,-0.267029,-0.433960
-0.367126,-0.029602,-0.024719,-0.058289
0.409241,-0.028992,0.178223,0.346985
0.216675,-0.029907,-0.072937,-0.032043
-0.411682,-0.028992,-0.228577,-0.347290
-0.036621,-0.028992,-0.035400,-0.018921
0.024414,-0.029907,-0.054321,-0.039062
-0.204468,-0.029907,-0.119019,-0.164185
-0.302734,-0.029297,-0.057678,-0.095825
0.045166,-0.029297,0.032349,0.087280
0.292053,-0.029907,0.048218,0.148010
0.020447,-0.030518,-0.100403,-0.102234
-0.277100,-0.029602,-0.065002,-0.100403
0.055847,-0.028992,0.034790,0.091858
0.292969,-0.029602,0.045471,0.144043
0.005188,-0.029907,-0.104980,-0.110779
-0.354004,-0.030212,-0.164795,-0.249329
0.035095,-0.029297,0.061340,0.125427
0.117187,-0.029602,-0.043945,-0.008240
-0.415039,-0.030823,-0.221252,-0.337830
-0.177307,-0.029297,-0.045776,-0.057373
0.447693,-0.029602,0.166321,0.335999
0.212097,-0.029907,-0.079346,-0.041199
-0.478210,-0.030212,-0.083923,-0.157776
-0.099487,-0.029907,0.010071,0.034180
0.556641,-0.028381,0.184021,0.377502
0.258179,-0.029602,-0.083008,-0.041199
-0.459900,-0.029907,-0.083618,-0.155945
-0.011597,-0.028992,-0.038147,-0.018616
0.553284,-0.029297,0.176392,0.365295
0.172424,-0.030518,-0.113831,-0.095825
-0.392761,-0.029602,-0.204773,-0.311890
-0.140381,-0.028687,0.007324,0.021973
0.030212,-0.030212,-0.054626,-0.038452
-0.196533,-0.029907,-0.118103,-0.160828
-0.427246,-0.029602,-0.156860,-0.249023
0.010681,-0.029602,-0.032654,-0.010376
0.124207,-0.029907,-0.044250,-0.006714
-0.138550,-0.030212,-0.113220,-0.145569
-0.294495,-0.030518,-0.061951,-0.097046
0.088806,-0.029297,-0.034180,0.001526
0.216980,-0.030212,0.026245,0.103455
-0.091248,-0.029297,-0.054932,-0.056458
-0.325012,-0.029297,-0.146484,-0.219421
0.078735,-0.029602,0.068359,0.142212
0.201721,-0.029907,-0.001221,0.065308
-0.197144,-0.029602,-0.159607,-0.218811
-0.227051,-0.029297,-0.055847,-0.080566
0.205078,-0.029297,0.081787,0.180359
0.261230,-0.030212,0.000916,0.076904
-0.432434,-0.029907,-0.262451,-0.398254
-0.097961,-0.029602,-0.037231,-0.032349
0.516052,-0.029602,0.177612,0.360413
0.012207,-0.029602,-0.065002,-0.056763
-0.599060,-0.030212,-0.273437,-0.437927
-0.334778,-0.029602,-0.017395,-0.043030
0.431519,-0.029602,0.177612,0.348816
-0.108948,-0.030212,-0.072021,-0.084534
-0.367432,-0.029907,-0.158081,-0.241699
0.061646,-0.029602,0.072021,0.143433
0.186462,-0.029602,-0.002441,0.059509
-0.192566,-0.029907,-0.156250,-0.212402
-0.333252,-0.029907,-0.111084,-0.172119
0.334167,-0.029297,0.162354,0.312500
0.156555,-0.029907,-0.082397,-0.054626
-0.582581,-0.030212,-0.286255,-0.453491
-0.330811,-0.030212,-0.017700,-0.041199
0.445862,-0.029297,0.186157,0.362244
0.008240,-0.030518,-0.065613,-0.056763
-0.221863,-0.029602,-0.039978,-0.056152
0.248413,-0.029602,0.093079,0.203247
0.403137,-0.029907,0.046082,0.159607
0.038452,-0.029907,-0.113220,-0.115356
-0.332031,-0.029907,-0.159912,-0.238953
-0.061035,-0.028992,0.018005,0.048828
0.216064,-0.029297,0.041504,0.125122
-0.114746,-0.030212,-0.064087,-0.073242
-0.323181,-0.029297,-0.142517,-0.212402
0.036621,-0.029297,-0.033569,-0.007629
0.119324,-0.029907,-0.044556,-0.009460
-0.161133,-0.030212,-0.063171,-0.079956
-0.137024,-0.029602,-0.046387,-0.052795
0.311279,-0.029297,-0.025330,0.046997
0.077209,-0.029907,-0.065613,-0.046692
-0.491638,-0.029907,-0.240784,-0.376892
-0.211792,-0.029297,-0.045776,-0.061951
0.381165,-0.029602,0.146484,0.297241
0.297546,-0.029907,-0.031433,0.037842
-0.385742,-0.030212,-0.242920,-0.363770
-0.202637,-0.030212,-0.050049,-0.064697
0.396118,-0.028992,0.151978,0.306091
0.299072,-0.029602,-0.032043,0.037231
-0.365601,-0.030212,-0.076904,-0.132446
-0.215759,-0.029297,-0.054016,-0.074768
0.326538,-0.029907,0.125122,0.260315
0.099792,-0.030212,-0.092773,-0.077820
-0.282593,-0.029602,-0.155945,-0.226440
-0.022888,-0.029297,0.024414,0.064697
0.138245,-0.029297,-0.044250,-0.003357
-0.153503,-0.030823,-0.123901,-0.161743
-0.400391,-0.030212,-0.151978,-0.239868
0.020447,-0.029602,-0.032959,-0.008240
0.183105,-0.029907,0.025024,0.095215
-0.079041,-0.030212,-0.116882,-0.139465
-0.261536,-0.029907,-0.061035,-0.091858
0.075989,-0.028687,0.037537,0.099182
0.274658,-0.030212,0.036621,0.127563
-0.131531,-0.029907,-0.155945,-0.202332
-0.337219,-0.029907,-0.123901,-0.190430
0.265198,-0.030212,0.138550,0.267944
0.026855,-0.029602,-0.058899,-0.043640
-0.577698,-0.030212,-0.268250,-0.428772
-0.303040,-0.029297,-0.010986,-0.028381
0.397339,-0.029602,-0.016785,0.072632
-0.101318,-0.029907,-0.053711,-0.055847
-0.493774,-0.029907,-0.079041,-0.154724
-0.061951,-0.029297,0.027466,0.065308
0.581360,-0.028992,0.182495,0.378723
0.244446,-0.029907,-0.092468,-0.054626
-0.569458,-0.029907,-0.292358,-0.461731
-0.025330,-0.030212,-0.030518,-0.010986
0.271301,-0.029297,0.067749,0.170288
-0.085144,-0.030518,-0.065613,-0.071411
-0.311890,-0.029602,-0.141602,-0.209961
-0.007324,-0.028992,0.032043,0.076599
0.129395,-0.029602,-0.042725,-0.006104
-0.157471,-0.029907,-0.122681,-0.161438
-0.395508,-0.029297,-0.148926,-0.234375
0.039062,-0.028687,-0.032654,-0.003967
0.169983,-0.029907,0.014648,0.080872
-0.144958,-0.029602,-0.064392,-0.079346
-0.315247,-0.029907,-0.132446,-0.197754
0.051880,-0.028992,-0.035095,-0.006714
0.112305,-0.029907,-0.041504,-0.006104
-0.283813,-0.029907,-0.171509,-0.248413
-0.241089,-0.029297,-0.054932,-0.079956
0.234680,-0.028992,0.097046,0.205078
0.260010,-0.028992,-0.008850,0.061646
-0.191956,-0.029907,-0.167542,-0.227966
-0.314026,-0.028992,-0.101013,-0.155640
0.330811,-0.029297,-0.018616,0.060425
-0.144958,-0.029907,-0.065613,-0.082092
-0.682373,-0.030518,-0.277710,-0.456543
-0.321960,-0.029602,0.000916,-0.014343
0.474548,-0.029297,0.190430,0.372009
0.191650,-0.029602,-0.095825,-0.069275
-0.517883,-0.029907,-0.261841,-0.408630
0.028076,-0.029602,-0.029297,-0.000916
0.190125,-0.029602,0.025940,0.100098
-0.209045,-0.029907,-0.169678,-0.232849
-0.327148,-0.030212,-0.104675,-0.162659
0.168762,-0.028992,-0.026855,0.022278
0.093384,-0.030212,-0.034485,-0.000305
-0.544128,-0.030823,-0.270996,-0.426941
-0.274048,-0.029297,-0.003662,-0.014038
0.498657,-0.029602,0.192566,0.379639
0.187988,-0.030518,-0.102234,-0.078125
-0.433655,-0.029907,-0.227051,-0.349121
0.130615,-0.029297,0.122986,0.225525
0.083313,-0.029602,-0.065002,-0.042725
-0.476074,-0.030212,-0.080872,-0.153503
0.040894,-0.029907,-0.034790,-0.007019
0.578918,-0.029602,0.177612,0.370178
0.202942,-0.029907,-0.107117,-0.083008
-0.588074,-0.029907,-0.290527,-0.462036
-0.294189,-0.029297,0.000305,-0.012207
0.472107,-0.029602,0.184021,0.364990
0.180054,-0.029907,-0.099487,-0.075378
-0.516663,-0.030212,-0.083923,-0.165405
0.055847,-0.030212,-0.033875,-0.001831
0.417175,-0.029297,-0.021973,0.068665
-0.250244,-0.030212,-0.212708,-0.301819
-0.498352,-0.030212,-0.155640,-0.260010
-0.099792,-0.029907,0.030518,0.061951
0.187378,-0.029907,0.032349,0.108337
-0.125427,-0.029602,-0.064697,-0.076294
-0.313110,-0.029297,-0.133972,-0.201111
0.014038,-0.029297,0.038452,0.090637
0.125427,-0.029602,-0.042419,-0.006714
-0.172729,-0.030212,-0.129395,-0.173340
-0.272217,-0.029602,-0.059509,-0.090332
0.084839,-0.029602,0.042114,0.106812
0.269470,-0.029602,0.029907,0.118408
-0.055847,-0.029907,-0.123901,-0.146179
-0.345764,-0.029602,-0.146790,-0.224609
0.211792,-0.029602,0.123901,0.240479
0.206909,-0.029297,-0.032959,0.021667
-0.566406,-0.030212,-0.299377,-0.468750
-0.042114,-0.028992,-0.043945,-0.035095
0.396118,-0.028687,-0.020752,0.067139
-0.080566,-0.029602,-0.143127,-0.178833
-0.719299,-0.030212,-0.288391,-0.477600
-0.341797,-0.028992,0.003967,-0.014954
0.487061,-0.029297,0.197449,0.386047
0.176392,-0.029907,-0.107422,-0.085754
-0.599365,-0.029907,-0.289917,-0.463257
-0.077515,-0.029297,-0.033264,-0.024719
0.298157,-0.029907,-0.034180,0.034180
-0.143738,-0.030212,-0.052185,-0.061035
-0.210266,-0.029602,-0.059204,-0.081482
0.119629,-0.029297,0.046082,0.117798
0.147095,-0.029907,-0.045166,-0.006714
-0.167847,-0.030212,-0.130005,-0.172729
-0.386658,-0.029907,-0.143127,-0.223999
0.060730,-0.029602,-0.032959,-0.001221
0.152588,-0.029297,0.007935,0.066528
-0.152893,-0.030518,-0.065308,-0.079651
-0.226135,-0.029602,-0.057678,-0.081482
0.113831,-0.029907,0.044556,0.114746
0.144653,-0.029297,-0.044250,-0.007324
-0.445557,-0.030212,-0.238037,-0.366516
-0.353088,-0.029297,-0.061035,-0.104980
0.325317,-0.029297,-0.019836,0.058594
0.049744,-0.029297,-0.079651,-0.070496
-0.445862,-0.030212,-0.078430,-0.146484
-0.198364,-0.029907,-0.033569,-0.042725
0.450745,-0.029297,0.166016,0.335999
0.071411,-0.029907,-0.059509,-0.039673
-0.516052,-0.030212,-0.251770,-0.394897
-0.185547,-0.028992,-0.041809,-0.053711
0.130310,-0.029602,-0.052185,-0.018921
-0.050049,-0.030212,-0.080566,-0.086365
-0.406189,-0.030212,-0.071716,-0.128174
0.035400,-0.029602,0.049744,0.108337
0.240479,-0.029297,0.025940,0.108032
-0.144958,-0.030212,-0.066223,-0.081482
-0.288696,-0.029907,-0.123901,-0.181580
0.075378,-0.029297,-0.033569,-0.001221
0.089417,-0.030212,-0.046387,-0.016785
-0.195618,-0.029907,-0.129700,-0.177002
-0.266724,-0.029602,-0.059814,-0.089417
0.119934,-0.029602,0.055237,0.131226
0.134277,-0.029297,-0.044861,-0.007935
-0.199890,-0.030212,-0.066833,-0.090027
-0.307007,-0.028992,-0.118408,-0.178833
0.063782,-0.028992,-0.049438,-0.025635
0.052490,-0.028992,-0.026550,0.003357
-0.495605,-0.029297,-0.246887,-0.386047
-0.306091,-0.029907,-0.031738,-0.056763
0.434875,-0.029297,0.179749,0.352173
0.133362,-0.030212,-0.109558,-0.096741
-0.640869,-0.030518,-0.297546,-0.479736
-0.063171,-0.028992,-0.031738,-0.018921
0.536194,-0.029297,0.177917,0.364685
0.156860,-0.029907,-0.116577,-0.103149
-0.612488,-0.030212,-0.292053,-0.467529
-0.277100,-0.029602,0.011597,0.006714
0.417480,-0.029297,-0.016785,0.075073
-0.173340,-0.029602,-0.183105,-0.248718
-0.543213,-0.029602,-0.190430,-0.315552
0.014343,-0.029602,-0.031433,-0.004578
0.138550,-0.029602,0.007324,0.065308
-0.146179,-0.030212,-0.130615,-0.170593
-0.351257,-0.030518,-0.134277,-0.206299
0.079956,-0.028992,-0.031738,0.003357
0.144348,-0.029907,-0.001526,0.053406
-0.135803,-0.029297,-0.125122,-0.161438
-0.359802,-0.029297,-0.140381,-0.215759
0.006104,-0.028992,0.045776,0.098877
0.202637,-0.029907,0.018005,0.090942
-0.149841,-0.029602,-0.066528,-0.082092
-0.230408,-0.029602,-0.060120,-0.085449
0.268555,-0.029602,0.108337,0.227051
0.267029,-0.029297,-0.014343,0.055237
-0.282898,-0.030212,-0.073853,-0.112915
-0.143127,-0.030212,-0.050659,-0.058594
0.250854,-0.029602,-0.026855,0.035706
0.068359,-0.030518,-0.060425,-0.039368
-0.592346,-0.029602,-0.278931,-0.446472
-0.242920,-0.029907,0.014954,0.017700
0.541077,-0.029907,0.198059,0.393982
0.159302,-0.029602,-0.120544,-0.107117
-0.632935,-0.030212,-0.297852,-0.479431
-0.051270,-0.029602,-0.030823,-0.014648
0.264282,-0.029907,-0.032959,0.027466
-0.137634,-0.029297,-0.052185,-0.061035
-0.270996,-0.029297,-0.119629,-0.173035
0.198975,-0.029297,-0.026245,0.029907
0.083313,-0.029297,-0.045471,-0.016479
-0.350342,-0.030518,-0.190430,-0.285339
-0.169983,-0.029297,-0.046387,-0.055237
0.477295,-0.029297,0.174866,0.350342
0.122070,-0.029907,-0.118713,-0.111694
-0.535278,-0.029907,-0.083923,-0.168457
-0.001526,-0.029907,0.058289,0.117493
0.473633,-0.030212,-0.021973,0.078430
-0.334167,-0.030518,-0.080872,-0.132446
-0.361328,-0.030212,-0.116882,-0.184021
0.027771,-0.029297,0.049438,0.107422
0.214233,-0.029907,0.017395,0.091858
-0.152283,-0.030212,-0.067139,-0.083618
-0.290833,-0.029907,-0.122681,-0.180664
0.061951,-0.029602,0.049438,0.113831
0.014954,-0.029907,-0.054016,-0.040588
-0.249634,-0.029907,-0.137634,-0.195618
-0.401001,-0.029297,-0.132446,-0.212402
0.085144,-0.029297,-0.031433,0.004883
0.134583,-0.029297,-0.004272,0.046997
-0.186462,-0.029907,-0.065613,-0.087280
-0.306396,-0.029907,-0.121460,-0.181885
0.327454,-0.028687,0.156555,0.302734
0.208130,-0.030212,-0.058594,-0.013428
-0.430908,-0.029602,-0.080872,-0.145874
-0.047607,-0.029297,-0.041504,-0.031128
0.484619,-0.029297,0.157166,0.328064
0.058899,-0.030518,-0.061951,-0.042419
-0.460510,-0.030212,-0.079041,-0.148926
-0.042114,-0.028992,-0.039062,-0.026550
0.500793,-0.029907,0.161133,0.336914
0.271912,-0.030518,-0.063171,-0.011902
-0.420532,-0.029297,-0.081177,-0.145264
-0.154724,-0.028687,-0.020752,-0.018311
0.357056,-0.029907,0.119324,0.256042
0.050354,-0.029602,-0.115356,-0.116882
-0.261230,-0.029602,-0.133362,-0.193176
0.064087,-0.029297,0.048523,0.111694
0.212097,-0.029297,0.010071,0.081787
-0.132446,-0.029907,-0.138550,-0.179443
-0.236816,-0.029907,-0.058289,-0.084839
0.140991,-0.029297,0.059509,0.139465
0.133362,-0.030518,-0.047607,-0.010681
-0.213013,-0.030212,-0.066528,-0.091858
-0.293274,-0.029907,-0.112610,-0.167542
0.063477,-0.029297,0.048523,0.112000
0.223083,-0.029602,0.016785,0.091553
-0.254822,-0.029907,-0.071106,-0.104370
-0.232544,-0.029297,-0.080261,-0.112915
0.344543,-0.029602,-0.019531,0.062256
-0.046692,-0.029602,-0.122681,-0.144348
-0.534668,-0.030518,-0.080872,-0.161743
0.093994,-0.029297,-0.028992,0.008545
0.588684,-0.029297,0.170593,0.360718
0.153503,-0.030212,-0.124512,-0.114136
-0.643921,-0.030212,-0.301208,-0.486145
-0.241394,-0.029602,0.031128,0.040283
0.532532,-0.028992,0.192261,0.384827
0.139160,-0.029907,-0.124817,-0.118713
-0.231018,-0.029907,-0.040283,-0.057068
0.216980,-0.029907,0.081787,0.181885
0.068359,-0.029297,-0.055237,-0.032654
-0.242004,-0.029907,-0.144348,-0.205078
-0.260315,-0.030212,-0.056152,-0.084839
0.153198,-0.029297,0.066223,0.151062
0.255127,-0.029907,0.009460,0.087280
-0.111389,-0.029907,-0.137939,-0.175476
-0.336609,-0.029297,-0.131531,-0.200500
0.092468,-0.029602,-0.032959,0.004578
0.139160,-0.029907,-0.003967,0.050354
-0.178833,-0.029907,-0.141602,-0.191345
-0.356750,-0.029907,-0.126343,-0.197144
-0.251160,-0.029602,-0.056152,-0.081177
0.277710,-0.029602,0.112000,0.233765
0.270386,-0.029297,-0.015869,0.056458
-0.437927,-0.029602,-0.263672,-0.401001
-0.242615,-0.028992,-0.010681,-0.019531
0.477905,-0.029297,0.178833,0.356750
0.104370,-0.030212,-0.127563,-0.124512
